origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour,quarter
MSP,2015,8,22,13,70,61,73.11,160,17.2617,19.86441913,0,1009.8,10,8/22/2015 13:00,3
MSP,2015,8,22,14,72,63,73.3,150,18.41248,21.18871373,0,1009.3,10,8/22/2015 14:00,3
MSP,2015,8,22,15,73,64,73.41,150,17.2617,19.86441913,0,1008.7,10,8/22/2015 15:00,3
MSP,2015,8,22,16,77,65,66.36,160,26.46794,30.45877599,0,1007.9,10,8/22/2015 16:00,3
MSP,2015,8,22,17,78,65,64.03,150,23.0156,26.48589217,0,NA,10,8/22/2015 17:00,3
MSP,2015,8,22,18,81,66,60.49,160,26.46794,30.45877599,0,1007.1,10,8/22/2015 18:00,3
MSP,2015,8,22,19,81,67,62.4,160,25.31716,29.13448138,0,1006.8,10,8/22/2015 19:00,3
MSP,2015,8,22,20,80,66,62.29,160,21.86482,25.16159756,0,1006.8,10,8/22/2015 20:00,3
MSP,2015,8,22,21,80,67,64.26,160,23.0156,26.48589217,0,NA,10,8/22/2015 21:00,3
MSP,2015,8,22,22,80,67,64.26,160,23.0156,26.48589217,0,NA,10,8/22/2015 22:00,3
MSP,2015,8,22,23,78,68,71.19,160,20.71404,23.83730295,1.00E-04,NA,6,8/22/2015 23:00,3
MSP,2015,8,23,0,76,68,76.48,170,26.46794,30.45877599,0,NA,10,8/23/2015 0:00,3
MSP,2015,8,23,1,76,68,76.48,170,26.46794,30.45877599,0,NA,10,8/23/2015 1:00,3
MSP,2015,8,23,2,72,67,84.16,250,17.2617,19.86441913,1.00E-04,NA,7,8/23/2015 2:00,3
MSP,2015,8,23,3,66,58,75.12,260,13.80936,15.8915353,0.01,1009.4,5,8/23/2015 3:00,3
MSP,2015,8,23,4,64,52,64.84,260,12.65858,14.56724069,0.01,1008.7,10,8/23/2015 4:00,3
MSP,2015,8,23,5,63,51,65.14,240,11.5078,13.24294608,0,1008.5,10,8/23/2015 5:00,3
MSP,2015,8,23,6,61,49,64.46,200,9.20624,10.59435687,0,1008.2,10,8/23/2015 6:00,3
MSP,2015,8,23,7,59,47,64.22,220,11.5078,13.24294608,0,1007.6,10,8/23/2015 7:00,3
MSP,2015,8,23,8,58,46,64.52,220,14.96014,17.21582991,0,1007,10,8/23/2015 8:00,3
MSP,2015,8,23,9,57,47,68.95,230,13.80936,15.8915353,0,1006.1,10,8/23/2015 9:00,3
MSP,2015,8,23,10,58,48,69.52,220,13.80936,15.8915353,0,NA,10,8/23/2015 10:00,3
MSP,2015,8,23,11,59,52,77.49,240,12.65858,14.56724069,0,1005.9,10,8/23/2015 11:00,3
MSP,2015,8,23,12,59,53,80.64,250,18.41248,21.18871373,0,1006.5,10,8/23/2015 12:00,3
MSP,2015,8,23,13,59,53,80.64,270,14.96014,17.21582991,1.00E-04,1007.7,8,8/23/2015 13:00,3
MSP,2015,8,23,14,60,52,74.56,270,20.71404,23.83730295,0,1007.9,10,8/23/2015 14:00,3
MSP,2015,8,23,15,61,51,69.86,280,24.16638,27.81018678,0,1008.9,10,8/23/2015 15:00,3
MSP,2015,8,23,16,62,50,64.59,260,26.46794,30.45877599,0,1009.3,10,8/23/2015 16:00,3
MSP,2015,8,23,17,63,50,62.58,270,17.2617,19.86441913,0,NA,10,8/23/2015 17:00,3
MSP,2015,8,23,18,67,50,54.51,280,21.86482,25.16159756,0,1010,10,8/23/2015 18:00,3
MSP,2015,8,23,19,68,49,50.44,260,24.16638,27.81018678,0,1010.4,10,8/23/2015 19:00,3
MSP,2015,8,23,20,67,47,48.6,270,23.0156,26.48589217,0,1010.8,10,8/23/2015 20:00,3
MSP,2015,8,23,21,68,47,46.83,280,14.96014,17.21582991,0,1011.3,10,8/23/2015 21:00,3
MSP,2015,8,23,22,67,46,46.98,260,21.86482,25.16159756,0,1011.7,10,8/23/2015 22:00,3
MSP,2015,8,23,23,67,46,46.98,270,19.56326,22.51300834,0,1012,10,8/23/2015 23:00,3
MSP,2015,8,24,2,64,46,51.93,270,16.11092,18.54012452,0,1012.9,10,8/24/2015 2:00,3
MSP,2015,8,24,3,63,46,53.94,280,14.96014,17.21582991,0,1013.1,10,8/24/2015 3:00,3
MSP,2015,8,24,4,63,46,53.94,280,13.80936,15.8915353,0,1012.9,10,8/24/2015 4:00,3
MSP,2015,8,24,5,61,46,57.84,270,13.80936,15.8915353,0,1012.7,10,8/24/2015 5:00,3
MSP,2015,8,24,6,60,47,61.79,280,14.96014,17.21582991,0,1012.6,10,8/24/2015 6:00,3
MSP,2015,8,24,7,59,48,66.88,280,13.80936,15.8915353,0,1012.7,10,8/24/2015 7:00,3
MSP,2015,8,24,8,57,48,71.81,280,11.5078,13.24294608,0,1013.2,10,8/24/2015 8:00,3
MSP,2015,8,24,9,57,48,71.81,290,13.80936,15.8915353,0,1013.7,10,8/24/2015 9:00,3
MSP,2015,8,24,10,55,48,77.15,280,12.65858,14.56724069,0,1014,10,8/24/2015 10:00,3
MSP,2015,8,24,11,54,47,77.06,290,14.96014,17.21582991,0,1014.5,10,8/24/2015 11:00,3
MSP,2015,8,24,12,55,43,63.72,310,17.2617,19.86441913,0,1015.3,10,8/24/2015 12:00,3
MSP,2015,8,24,13,56,44,64.28,280,16.11092,18.54012452,0,1015.3,10,8/24/2015 13:00,3
MSP,2015,8,24,14,57,43,59.31,300,24.16638,27.81018678,0,1015.5,10,8/24/2015 14:00,3
MSP,2015,8,24,15,58,43,57.42,310,23.0156,26.48589217,0,1015.7,10,8/24/2015 15:00,3
MSP,2015,8,24,16,61,43,51.48,320,20.71404,23.83730295,0,1015.6,10,8/24/2015 16:00,3
MSP,2015,8,24,17,64,42,44.64,300,23.0156,26.48589217,0,1015.4,10,8/24/2015 17:00,3
MSP,2015,8,24,18,65,45,48.3,290,14.96014,17.21582991,0,1015.3,10,8/24/2015 18:00,3
MSP,2015,8,24,19,66,43,43.13,290,21.86482,25.16159756,0,1015.5,10,8/24/2015 19:00,3
MSP,2015,8,24,20,65,43,44.78,310,19.56326,22.51300834,0,1015.7,10,8/24/2015 20:00,3
MSP,2015,8,24,21,65,44,46.67,320,16.11092,18.54012452,0,1015.8,10,8/24/2015 21:00,3
MSP,2015,8,24,22,65,44,46.67,310,13.80936,15.8915353,0,1016,10,8/24/2015 22:00,3
MSP,2015,8,24,23,65,45,48.3,320,17.2617,19.86441913,0,1016,10,8/24/2015 23:00,3
MSP,2015,8,25,0,64,45,49.85,330,11.5078,13.24294608,0,1016.4,10,8/25/2015 0:00,3
MSP,2015,8,25,1,63,46,53.94,320,9.20624,10.59435687,0,1016.7,10,8/25/2015 1:00,3
MSP,2015,8,25,2,63,47,55.8,310,9.20624,10.59435687,0,1017.1,10,8/25/2015 2:00,3
MSP,2015,8,25,3,61,48,62.33,290,5.7539,6.621473042,0,1017.4,10,8/25/2015 3:00,3
MSP,2015,8,25,4,62,48,59.99,310,6.90468,7.94576765,0,1017.3,10,8/25/2015 4:00,3
MSP,2015,8,25,5,62,47,57.6,310,10.35702,11.91865148,0,1017.3,10,8/25/2015 5:00,3
MSP,2015,8,25,6,60,48,64.35,300,8.05546,9.270062259,0,1017.5,10,8/25/2015 6:00,3
MSP,2015,8,25,7,57,47,68.95,300,10.35702,11.91865148,0,1017.4,10,8/25/2015 7:00,3
MSP,2015,8,25,8,56,46,69.3,300,8.05546,9.270062259,0,1017.7,10,8/25/2015 8:00,3
MSP,2015,8,25,9,57,46,66.65,320,11.5078,13.24294608,0,1018.2,10,8/25/2015 9:00,3
MSP,2015,8,25,10,55,45,68.73,300,6.90468,7.94576765,0,1018.5,10,8/25/2015 10:00,3
MSP,2015,8,25,11,54,46,74.48,310,10.35702,11.91865148,0,1019,10,8/25/2015 11:00,3
MSP,2015,8,25,12,56,47,71.7,300,11.5078,13.24294608,0,1019.4,10,8/25/2015 12:00,3
MSP,2015,8,25,13,59,47,64.22,300,10.35702,11.91865148,0,1019.7,10,8/25/2015 13:00,3
MSP,2015,8,25,14,63,49,60.11,310,10.35702,11.91865148,0,1019.9,10,8/25/2015 14:00,3
MSP,2015,8,25,15,65,46,50.32,310,17.2617,19.86441913,0,1019.6,10,8/25/2015 15:00,3
MSP,2015,8,25,16,68,48,48.77,330,12.65858,14.56724069,0,1019.5,10,8/25/2015 16:00,3
MSP,2015,8,25,17,70,48,45.57,300,18.41248,21.18871373,0,1019.1,10,8/25/2015 17:00,3
MSP,2015,8,25,18,72,48,42.6,310,13.80936,15.8915353,0,1019,10,8/25/2015 18:00,3
MSP,2015,8,25,19,73,47,39.44,300,17.2617,19.86441913,0,1018.8,10,8/25/2015 19:00,3
MSP,2015,8,25,20,74,48,39.85,320,12.65858,14.56724069,0,1018.5,10,8/25/2015 20:00,3
MSP,2015,8,25,21,74,47,38.26,290,12.65858,14.56724069,0,1018.3,10,8/25/2015 21:00,3
MSP,2015,8,25,22,73,47,39.44,320,12.65858,14.56724069,0,1018.4,10,8/25/2015 22:00,3
MSP,2015,8,25,23,72,47,40.9,300,12.65858,14.56724069,0,1018.5,10,8/25/2015 23:00,3
MSP,2015,8,26,0,69,46,43.61,330,6.90468,7.94576765,0,1018.5,10,8/26/2015 0:00,3
MSP,2015,8,26,1,66,47,50.14,310,3.45234,3.972883825,0,1019.1,10,8/26/2015 1:00,3
MSP,2015,8,26,2,64,48,55.95,310,5.7539,6.621473042,0,1019.6,10,8/26/2015 2:00,3
MSP,2015,8,26,3,60,50,69.29,300,4.60312,5.297178434,0,1019.9,10,8/26/2015 3:00,3
MSP,2015,8,26,4,58,51,77.92,290,4.60312,5.297178434,0,1020.1,10,8/26/2015 4:00,3
MSP,2015,8,26,5,58,50,74.86,0,0,0,0,1020.3,10,8/26/2015 5:00,3
MSP,2015,8,26,6,57,49,74.27,0,0,0,0,1020.4,10,8/26/2015 6:00,3
MSP,2015,8,26,7,54,50,86.41,0,0,0,0,1020.5,10,8/26/2015 7:00,3
MSP,2015,8,26,8,54,50,86.41,0,0,0,0,1020.9,10,8/26/2015 8:00,3
MSP,2015,8,26,9,53,50,89.31,0,0,0,0,1021.1,10,8/26/2015 9:00,3
MSP,2015,8,26,10,52,50,92.93,0,0,0,0,1021.5,10,8/26/2015 10:00,3
MSP,2015,8,26,11,52,50,92.93,0,0,0,0,1022.2,10,8/26/2015 11:00,3
MSP,2015,8,26,12,56,52,86.52,0,0,0,0,1022.7,10,8/26/2015 12:00,3
MSP,2015,8,26,13,60,52,74.56,0,0,0,0,1022.7,10,8/26/2015 13:00,3
MSP,2015,8,26,14,64,53,67.46,150,5.7539,6.621473042,0,1022.7,10,8/26/2015 14:00,3
MSP,2015,8,26,15,66,53,62.96,150,5.7539,6.621473042,0,1022.9,10,8/26/2015 15:00,3
MSP,2015,8,26,16,69,53,56.66,NA,4.60312,5.297178434,0,1022.7,10,8/26/2015 16:00,3
MSP,2015,8,26,17,72,53,51.36,220,5.7539,6.621473042,0,1022.3,10,8/26/2015 17:00,3
MSP,2015,8,26,18,73,53,49.52,0,0,0,0,1021.4,10,8/26/2015 18:00,3
MSP,2015,8,26,19,73,51,46.04,NA,3.45234,3.972883825,0,1020.9,10,8/26/2015 19:00,3
MSP,2015,8,26,20,75,51,43.08,120,8.05546,9.270062259,0,1020.3,10,8/26/2015 20:00,3
MSP,2015,8,26,21,74,49,41.21,130,5.7539,6.621473042,0,1020,10,8/26/2015 21:00,3
MSP,2015,8,26,22,74,49,41.21,140,5.7539,6.621473042,0,1019.8,10,8/26/2015 22:00,3
MSP,2015,8,26,23,73,52,47.59,150,4.60312,5.297178434,0,1019.8,10,8/26/2015 23:00,3
MSP,2015,8,27,0,72,54,53.08,NA,5.7539,6.621473042,0,1019.3,10,8/27/2015 0:00,3
MSP,2015,8,27,1,67,54,63.08,150,6.90468,7.94576765,0,1019.6,10,8/27/2015 1:00,3
MSP,2015,8,27,2,64,55,72.53,140,5.7539,6.621473042,0,1019.9,10,8/27/2015 2:00,3
MSP,2015,8,27,3,65,55,70.28,130,5.7539,6.621473042,0,1020,10,8/27/2015 3:00,3
MSP,2015,8,27,4,63,54,72.42,130,6.90468,7.94576765,0,1019.6,10,8/27/2015 4:00,3
MSP,2015,8,27,5,62,54,74.75,130,6.90468,7.94576765,0,1019.7,10,8/27/2015 5:00,3
MSP,2015,8,27,6,62,54,74.75,120,6.90468,7.94576765,0,1019.1,10,8/27/2015 6:00,3
MSP,2015,8,27,7,60,54,80.19,140,4.60312,5.297178434,0,1018.8,10,8/27/2015 7:00,3
MSP,2015,8,27,8,61,54,77.66,140,3.45234,3.972883825,0,1019.8,10,8/27/2015 8:00,3
MSP,2015,8,27,9,60,53,77.59,100,6.90468,7.94576765,0,1018.8,10,8/27/2015 9:00,3
MSP,2015,8,27,10,59,53,80.64,160,3.45234,3.972883825,0,1019.4,10,8/27/2015 10:00,3
MSP,2015,8,27,11,60,54,80.19,110,5.7539,6.621473042,0,1019.7,10,8/27/2015 11:00,3
MSP,2015,8,27,12,62,54,74.75,140,4.60312,5.297178434,0,1019.2,10,8/27/2015 12:00,3
MSP,2015,8,27,13,65,54,67.57,150,5.7539,6.621473042,0,1019.2,10,8/27/2015 13:00,3
MSP,2015,8,27,14,66,55,67.69,150,6.90468,7.94576765,0,1019.1,10,8/27/2015 14:00,3
MSP,2015,8,27,15,70,57,63.45,140,11.5078,13.24294608,0,1018.4,10,8/27/2015 15:00,3
MSP,2015,8,27,16,73,56,55.01,170,10.35702,11.91865148,0,1017.9,10,8/27/2015 16:00,3
MSP,2015,8,27,17,73,56,55.01,170,12.65858,14.56724069,0,1017.4,10,8/27/2015 17:00,3
MSP,2015,8,27,18,72,58,61.28,140,9.20624,10.59435687,0,1017.1,10,8/27/2015 18:00,3
MSP,2015,8,27,19,74,60,61.92,160,10.35702,11.91865148,0,1016.5,10,8/27/2015 19:00,3
MSP,2015,8,27,20,75,60,59.72,170,9.20624,10.59435687,0,1016.8,10,8/27/2015 20:00,3
MSP,2015,8,27,21,76,60,57.96,180,12.65858,14.56724069,0,1016.6,10,8/27/2015 21:00,3
MSP,2015,8,27,22,75,59,57.47,180,11.5078,13.24294608,0,1015.9,10,8/27/2015 22:00,3
MSP,2015,8,27,23,73,58,59.08,170,12.65858,14.56724069,0,1016.1,10,8/27/2015 23:00,3
MSP,2015,8,28,0,71,58,63.18,NA,6.90468,7.94576765,0,1015.9,10,8/28/2015 0:00,3
MSP,2015,8,28,1,68,59,72.92,150,8.05546,9.270062259,0,1015.8,10,8/28/2015 1:00,3
MSP,2015,8,28,2,68,59,72.92,160,10.35702,11.91865148,0,1015.5,10,8/28/2015 2:00,3
MSP,2015,8,28,3,68,59,72.92,160,11.5078,13.24294608,0,1015.9,10,8/28/2015 3:00,3
MSP,2015,8,28,4,67,59,75.69,170,9.20624,10.59435687,0,1015.7,10,8/28/2015 4:00,3
MSP,2015,8,28,5,66,59,78.08,160,6.90468,7.94576765,0,1015.8,10,8/28/2015 5:00,3
MSP,2015,8,28,6,66,60,81.15,170,6.90468,7.94576765,0,1015.9,10,8/28/2015 6:00,3
MSP,2015,8,28,7,66,60,81.15,160,4.60312,5.297178434,0,1015.5,10,8/28/2015 7:00,3
MSP,2015,8,28,8,66,60,81.15,150,3.45234,3.972883825,0,1015.2,10,8/28/2015 8:00,3
MSP,2015,8,28,9,64,60,86.95,140,6.90468,7.94576765,0,1015.3,10,8/28/2015 9:00,3
MSP,2015,8,28,10,64,60,86.95,130,5.7539,6.621473042,0,1015.6,10,8/28/2015 10:00,3
MSP,2015,8,28,11,64,60,86.95,140,4.60312,5.297178434,0,1015.9,10,8/28/2015 11:00,3
MSP,2015,8,28,12,65,61,87,180,9.20624,10.59435687,0,1016.2,10,8/28/2015 12:00,3
MSP,2015,8,28,13,68,62,81.29,170,10.35702,11.91865148,0,1016.4,7,8/28/2015 13:00,3
MSP,2015,8,28,14,69,63,80.86,160,9.20624,10.59435687,1.00E-04,1016.2,10,8/28/2015 14:00,3
MSP,2015,8,28,15,70,63,78.41,120,6.90468,7.94576765,0,1015.8,10,8/28/2015 15:00,3
MSP,2015,8,28,16,70,63,78.41,120,11.5078,13.24294608,0,1015.7,10,8/28/2015 16:00,3
MSP,2015,8,28,17,73,64,73.41,80,8.05546,9.270062259,0,1016,10,8/28/2015 17:00,3
MSP,2015,8,28,18,74,64,71.22,140,10.35702,11.91865148,0,1015.6,10,8/28/2015 18:00,3
MSP,2015,8,28,19,76,64,66.65,150,9.20624,10.59435687,0,1015.2,10,8/28/2015 19:00,3
MSP,2015,8,28,20,74,61,63.94,150,17.2617,19.86441913,0,1015.7,10,8/28/2015 20:00,3
MSP,2015,8,28,21,73,60,63.83,140,12.65858,14.56724069,0,1015.6,10,8/28/2015 21:00,3
MSP,2015,8,28,22,70,59,68.13,150,13.80936,15.8915353,0,1015.3,10,8/28/2015 22:00,3
MSP,2015,8,28,23,68,58,70.15,150,11.5078,13.24294608,0,1015.5,10,8/28/2015 23:00,3
MSP,2015,8,29,0,65,57,75.51,140,5.7539,6.621473042,0,1016.4,10,8/29/2015 0:00,3
MSP,2015,8,29,1,63,56,77.83,130,8.05546,9.270062259,0,1016.9,10,8/29/2015 1:00,3
MSP,2015,8,29,2,61,55,80.78,120,3.45234,3.972883825,0,1017.2,10,8/29/2015 2:00,3
MSP,2015,8,29,3,61,55,80.78,140,4.60312,5.297178434,0,1016.9,10,8/29/2015 3:00,3
MSP,2015,8,29,4,61,55,80.78,60,4.60312,5.297178434,0,1017,10,8/29/2015 4:00,3
MSP,2015,8,29,5,60,56,86.18,60,5.7539,6.621473042,0,1017,10,8/29/2015 5:00,3
MSP,2015,8,29,6,59,55,86.69,70,6.90468,7.94576765,0,1016.5,9,8/29/2015 6:00,3
MSP,2015,8,29,7,58,55,90.11,70,4.60312,5.297178434,0,1016.6,9,8/29/2015 7:00,3
MSP,2015,8,29,8,58,55,90.11,80,4.60312,5.297178434,0,1016.6,10,8/29/2015 8:00,3
MSP,2015,8,29,9,57,55,93.08,70,3.45234,3.972883825,0,1016.9,8,8/29/2015 9:00,3
MSP,2015,8,29,10,57,54,89.48,70,6.90468,7.94576765,0,1017.3,8,8/29/2015 10:00,3
MSP,2015,8,29,11,57,54,89.48,90,6.90468,7.94576765,0,1017.6,7,8/29/2015 11:00,3
MSP,2015,8,29,12,57,54,89.48,100,8.05546,9.270062259,0,NA,7,8/29/2015 12:00,3
MSP,2015,8,29,13,57,55,93.08,140,5.7539,6.621473042,0,NA,4,8/29/2015 13:00,3
MSP,2015,8,29,14,57.2,57.2,100,0,0,0,0,NA,2,8/29/2015 14:00,3
MSP,2015,8,29,15,60,58,92.56,180,4.60312,5.297178434,0,1018.4,6,8/29/2015 15:00,3
MSP,2015,8,29,16,61,58,89.65,150,3.45234,3.972883825,0,NA,7,8/29/2015 16:00,3
MSP,2015,8,29,17,66,60,81.15,140,4.60312,5.297178434,0,NA,10,8/29/2015 17:00,3
MSP,2015,8,29,18,67,59,75.69,0,0,0,0,NA,10,8/29/2015 18:00,3
MSP,2015,8,29,19,72,61,68.35,NA,4.60312,5.297178434,0,1017.2,10,8/29/2015 19:00,3
MSP,2015,8,29,20,73,61,65.9,120,3.45234,3.972883825,0,1016.7,10,8/29/2015 20:00,3
MSP,2015,8,29,21,74,61,63.94,170,4.60312,5.297178434,0,1016.7,10,8/29/2015 21:00,3
MSP,2015,8,29,22,74,61,63.94,NA,4.60312,5.297178434,0,1016.5,10,8/29/2015 22:00,3
MSP,2015,8,29,23,73,62,68.47,170,4.60312,5.297178434,0,1016.3,10,8/29/2015 23:00,3
MSP,2015,8,30,0,72,63,73.3,170,4.60312,5.297178434,0,1015.8,10,8/30/2015 0:00,3
MSP,2015,8,30,1,69,63,80.86,160,5.7539,6.621473042,0,1016.3,10,8/30/2015 1:00,3
MSP,2015,8,30,2,68,64,87.16,160,6.90468,7.94576765,0,1016.3,10,8/30/2015 2:00,3
MSP,2015,8,30,3,68,63,83.91,180,4.60312,5.297178434,0,1016,10,8/30/2015 3:00,3
MSP,2015,8,30,4,67,63,87.1,170,5.7539,6.621473042,0,1016.1,7,8/30/2015 4:00,3
MSP,2015,8,30,5,64,62,93.28,140,5.7539,6.621473042,0,1015.9,6,8/30/2015 5:00,3
MSP,2015,8,30,6,65,62,90.39,160,5.7539,6.621473042,0,1015.4,5,8/30/2015 6:00,3
MSP,2015,8,30,7,63,62,96.88,160,4.60312,5.297178434,0,NA,5,8/30/2015 7:00,3
MSP,2015,8,30,8,63,62,96.88,170,5.7539,6.621473042,0,1015.5,7,8/30/2015 8:00,3
MSP,2015,8,30,9,63,61,93.25,190,4.60312,5.297178434,0,1015.6,7,8/30/2015 9:00,3
MSP,2015,8,30,10,63,60,90.31,170,9.20624,10.59435687,0,1015.4,8,8/30/2015 10:00,3
MSP,2015,8,30,11,63,60,90.31,200,8.05546,9.270062259,0,1015.6,7,8/30/2015 11:00,3
MSP,2015,8,30,12,63,60,90.31,200,6.90468,7.94576765,0,1015.8,8,8/30/2015 12:00,3
MSP,2015,8,30,13,63,59,86.9,180,9.20624,10.59435687,0,1015.9,10,8/30/2015 13:00,3
MSP,2015,8,30,14,64,59,83.66,220,6.90468,7.94576765,0,NA,10,8/30/2015 14:00,3
MSP,2015,8,30,15,67,59,75.69,210,6.90468,7.94576765,0,NA,10,8/30/2015 15:00,3
MSP,2015,8,30,16,72,61,68.35,170,10.35702,11.91865148,0,1015.4,10,8/30/2015 16:00,3
MSP,2015,8,30,17,74,63,68.57,160,11.5078,13.24294608,0,1015.1,10,8/30/2015 17:00,3
MSP,2015,8,30,18,77,62,59.98,190,9.20624,10.59435687,0,1014.4,10,8/30/2015 18:00,3
MSP,2015,8,30,19,79,63,57.99,170,11.5078,13.24294608,0,1013.8,10,8/30/2015 19:00,3
MSP,2015,8,30,20,81,63,54.35,170,12.65858,14.56724069,0,1013.3,10,8/30/2015 20:00,3
MSP,2015,8,30,21,80,64,58.14,170,13.80936,15.8915353,0,1013,10,8/30/2015 21:00,3
MSP,2015,8,30,22,80,64,58.14,170,12.65858,14.56724069,0,1012.9,10,8/30/2015 22:00,3
MSP,2015,8,30,23,77,66,68.9,170,12.65858,14.56724069,0,1012.7,10,8/30/2015 23:00,3
MSP,2015,8,31,0,76,66,71.42,170,9.20624,10.59435687,0,1012.8,10,8/31/2015 0:00,3
MSP,2015,8,31,1,73,66,78.65,180,8.05546,9.270062259,0,1013.3,10,8/31/2015 1:00,3
MSP,2015,8,31,2,72,66,81.57,160,10.35702,11.91865148,0,1013.4,10,8/31/2015 2:00,3
MSP,2015,8,31,3,70,65,84.04,170,8.05546,9.270062259,0,1013.3,10,8/31/2015 3:00,3
MSP,2015,8,31,4,69,64,83.98,160,6.90468,7.94576765,0,1013.2,9,8/31/2015 4:00,3
MSP,2015,8,31,5,67,63,87.1,140,5.7539,6.621473042,0,1013.3,8,8/31/2015 5:00,3
MSP,2015,8,31,6,68,64,87.16,180,5.7539,6.621473042,0,1013.3,8,8/31/2015 6:00,3
MSP,2015,8,31,7,65,63,93.3,130,5.7539,6.621473042,0,1013.2,7,8/31/2015 7:00,3
MSP,2015,8,31,8,64,62,93.28,140,6.90468,7.94576765,0,1013.2,7,8/31/2015 8:00,3
MSP,2015,8,31,9,63,62,96.88,140,6.90468,7.94576765,0,1013.1,6,8/31/2015 9:00,3
MSP,2015,8,31,10,63,62,96.88,140,8.05546,9.270062259,0,NA,5,8/31/2015 10:00,3
MSP,2015,8,31,11,63,62,96.88,150,6.90468,7.94576765,0,NA,5,8/31/2015 11:00,3
MSP,2015,8,31,12,67,65,93.35,130,4.60312,5.297178434,0,NA,5,8/31/2015 12:00,3
MSP,2015,8,31,13,69,66,89.98,170,8.05546,9.270062259,0,NA,6,8/31/2015 13:00,3
MSP,2015,8,31,14,73,67,81.14,170,11.5078,13.24294608,0,1013.4,9,8/31/2015 14:00,3
MSP,2015,8,31,15,74,67,78.72,180,10.35702,11.91865148,0,NA,9,8/31/2015 15:00,3
MSP,2015,8,31,16,76,68,76.48,190,12.65858,14.56724069,0,NA,8,8/31/2015 16:00,3
MSP,2015,8,31,17,80.6,69.8,69.71,170,17.2617,19.86441913,0,NA,9,8/31/2015 17:00,3
MSP,2015,8,31,18,82,69,64.9,200,12.65858,14.56724069,0,NA,9,8/31/2015 18:00,3
MSP,2015,8,31,19,85,69,59.14,180,13.80936,15.8915353,0,1012.1,10,8/31/2015 19:00,3
MSP,2015,8,31,20,85,68,56.98,210,16.11092,18.54012452,0,1011.5,9,8/31/2015 20:00,3
MSP,2015,8,31,21,85,68,56.98,190,14.96014,17.21582991,0,1011.3,9,8/31/2015 21:00,3
MSP,2015,8,31,22,85,69,59.14,200,11.5078,13.24294608,0,1011.4,9,8/31/2015 22:00,3
MSP,2015,8,31,23,83,69,63.03,200,11.5078,13.24294608,0,1011.5,8,8/31/2015 23:00,3
MSP,2015,9,1,0,82,70,66.93,NA,6.90468,7.94576765,0,1011.4,8,9/1/2015 0:00,3
MSP,2015,9,1,1,80,70,71.39,170,6.90468,7.94576765,0,1012,8,9/1/2015 1:00,3
MSP,2015,9,1,2,79,70,73.97,170,6.90468,7.94576765,0,1012.2,8,9/1/2015 2:00,3
MSP,2015,9,1,3,78,70,76.19,170,10.35702,11.91865148,0,1011.9,9,9/1/2015 3:00,3
MSP,2015,9,1,4,77,70,78.96,190,3.45234,3.972883825,0,1012.3,7,9/1/2015 4:00,3
MSP,2015,9,1,5,76,70,81.85,190,6.90468,7.94576765,0,1012.5,6,9/1/2015 5:00,3
MSP,2015,9,1,6,74,69,84.8,190,5.7539,6.621473042,0,1012.3,6,9/1/2015 6:00,3
MSP,2015,9,1,7,74,68,81.71,190,4.60312,5.297178434,0,1012,7,9/1/2015 7:00,3
MSP,2015,9,1,8,74,67,78.72,200,4.60312,5.297178434,0,1012.1,7,9/1/2015 8:00,3
MSP,2015,9,1,9,73,66,78.65,170,6.90468,7.94576765,0,1012,7,9/1/2015 9:00,3
MSP,2015,9,1,10,70,66,87.26,0,0,0,0,1012.5,6,9/1/2015 10:00,3
MSP,2015,9,1,11,70,66,87.26,130,5.7539,6.621473042,0,1012.7,5,9/1/2015 11:00,3
MSP,2015,9,1,12,71,66,84.1,140,4.60312,5.297178434,0,1012.8,9,9/1/2015 12:00,3
MSP,2015,9,1,13,76,66,71.42,180,5.7539,6.621473042,0,1012.5,9,9/1/2015 13:00,3
MSP,2015,9,1,14,78,68,71.19,190,3.45234,3.972883825,0,1012.7,9,9/1/2015 14:00,3
MSP,2015,9,1,15,80,69,69.23,160,8.05546,9.270062259,0,1012.4,8,9/1/2015 15:00,3
MSP,2015,9,1,16,82,70,66.93,170,5.7539,6.621473042,0,1012.1,8,9/1/2015 16:00,3
MSP,2015,9,1,17,84,70,62.77,150,6.90468,7.94576765,0,1011.8,10,9/1/2015 17:00,3
MSP,2015,9,1,18,83,70,65,140,8.05546,9.270062259,0,1011.6,8,9/1/2015 18:00,3
MSP,2015,9,1,19,84,72,67.15,120,4.60312,5.297178434,0,1011.5,10,9/1/2015 19:00,3
MSP,2015,9,1,20,84,73,69.64,170,5.7539,6.621473042,0,1011.4,10,9/1/2015 20:00,3
MSP,2015,9,1,21,85,72,65.23,190,6.90468,7.94576765,0,1011.2,10,9/1/2015 21:00,3
MSP,2015,9,1,22,86,73,65.35,NA,4.60312,5.297178434,0,1011.2,10,9/1/2015 22:00,3
MSP,2015,9,1,23,86,73,65.35,190,9.20624,10.59435687,0,1011.4,10,9/1/2015 23:00,3
MSP,2015,9,2,0,84,72,67.15,210,6.90468,7.94576765,0,1011.9,10,9/2/2015 0:00,3
MSP,2015,9,2,1,82,72,71.59,220,4.60312,5.297178434,0,1012.4,10,9/2/2015 1:00,3
